Sentence ID,Sentence,Sentiment,Sentiment Label,Arousal,Dominance,# Words Found,Found Words,All Words
2154,"High school senior Nick Powell plans to skip his graduation and fly to London for a writing program, despite the plans his controlling mother, Diane , has for him.",5.7875,neutral,4.3341666666666665,5.755833333333333,12 out of 17,"['high', 'school', 'senior', 'plan', 'skip', 'graduation', 'fly', 'write', 'program', 'plan', 'control', 'mother']","['high', 'school', 'senior', 'nick', 'powell', 'plan', 'skip', 'graduation', 'fly', 'london', 'write', 'program', 'despite', 'plan', 'control', 'mother', 'diane']"
2155,"Being There is shown to be the one film about which Sellers was truly passionate since it gave him an opportunity to display his skills as an actor, not just as a comedian .",6.5218181818181815,positive,4.567272727272727,6.154545454545454,11 out of 13,"['show', 'one', 'film', 'seller', 'passionate', 'give', 'opportunity', 'display', 'skill', 'actor', 'comedian']","['show', 'one', 'film', 'seller', 'truly', 'passionate', 'since', 'give', 'opportunity', 'display', 'skill', 'actor', 'comedian']"
2156,"Armed terrorists, led by a super android, take over a high rise hospital with the president's daughter as hostage.",4.955384615384616,neutral,4.796153846153846,4.996923076923077,13 out of 12,"['armed', 'terrorist', 'lead', 'super', 'android', 'take', 'high', 'rise', 'hospital', 'president', 'president', 'daughter', 'hostage']","['armed', 'terrorist', 'lead', 'super', 'android', 'take', 'high', 'rise', 'hospital', 'president', 'daughter', 'hostage']"
2157,"Dejected and embarrassed, Kragen goes up to an upper floor of the hotel and sits on the ledge contemplating suicide.",5.043333333333333,neutral,4.35,5.291111111111111,9 out of 11,"['embarrassed', 'go', 'upper', 'floor', 'hotel', 'sit', 'ledge', 'contemplate', 'suicide']","['dejected', 'embarrassed', 'kragen', 'go', 'upper', 'floor', 'hotel', 'sit', 'ledge', 'contemplate', 'suicide']"
2158,"As his father drives him to the prison, James suggests they go west, into hiding, giving Monty one last vision of freedom.",6.095454545454546,positive,4.060909090909091,5.574545454545454,11 out of 14,"['father', 'drive', 'prison', 'jam', 'suggest', 'go', 'west', 'give', 'one', 'vision', 'freedom']","['father', 'drive', 'prison', 'jam', 'suggest', 'go', 'west', 'hiding', 'give', 'monty', 'one', 'last', 'vision', 'freedom']"
2159,"She embarks on a plan to prove him innocent, while also warning him that that his cousin, Gervaise Warlingham, may be trying to frame him.",5.788888888888889,neutral,3.81,5.842222222222222,9 out of 12,"['embark', 'plan', 'prove', 'innocent', 'warn', 'cousin', 'may', 'try', 'frame']","['embark', 'plan', 'prove', 'innocent', 'also', 'warn', 'cousin', 'gervaise', 'warlingham', 'may', 'try', 'frame']"
2160,"Yearning to be a respectful cop and vanquish the evil since he was young, Byung-ki is a patrolman of few words in a village, helping out trivial tasks like distributing promotional papers.",5.476,neutral,4.223333333333334,5.395333333333333,15 out of 17,"['respectful', 'cop', 'vanquish', 'evil', 'young', 'patrolman', 'word', 'village', 'help', 'trivial', 'task', 'like', 'distribute', 'promotional', 'paper']","['yearning', 'respectful', 'cop', 'vanquish', 'evil', 'since', 'young', 'patrolman', 'word', 'village', 'help', 'trivial', 'task', 'like', 'distribute', 'promotional', 'paper']"
2161,Malko is supposed to investigate Chacon over the atrocities of death squads and then do whatever seems fit against the background of his findings.,4.74,neutral,4.1925,4.86875,8 out of 12,"['suppose', 'investigate', 'atrocity', 'death', 'squad', 'seem', 'fit', 'background']","['malko', 'suppose', 'investigate', 'chacon', 'atrocity', 'death', 'squad', 'whatever', 'seem', 'fit', 'background', 'finding']"
2162,"She could have warned her husband, but decided that a ""clean death in the rain was the best thing that could happen to Robert Forrest.""",5.65,neutral,3.9225000000000003,5.24875,8 out of 13,"['warn', 'husband', 'decide', 'clean', 'death', 'rain', 'thing', 'happen']","['could', 'warn', 'husband', 'decide', 'clean', 'death', 'rain', 'best', 'thing', 'could', 'happen', 'robert', 'forrest']"
2163,"As they drive through the outback, the truck's radio comes on by itself and lulls the four to sleep, leaving the truck to drive itself off the road and up a hill.",5.5746153846153845,neutral,3.786153846153846,5.672307692307692,13 out of 13,"['drive', 'outback', 'truck', 'radio', 'come', 'lull', 'four', 'sleep', 'leave', 'truck', 'drive', 'road', 'hill']","['drive', 'outback', 'truck', 'radio', 'come', 'lull', 'four', 'sleep', 'leave', 'truck', 'drive', 'road', 'hill']"
2164,"A gangster named Kanta wants to destroy the town and is in a battle with Karanjia , who wants to replace the town with a shopping mall.",4.759,neutral,4.772,5.256,10 out of 13,"['gangster', 'name', 'want', 'destroy', 'town', 'battle', 'want', 'replace', 'town', 'mall']","['gangster', 'name', 'kanta', 'want', 'destroy', 'town', 'battle', 'karanjia', 'want', 'replace', 'town', 'shopping', 'mall']"
2165,"Yoshimi finds her missing daughter one day in the apartment upstairs, which has walls pouring with water with the entire apartment flooded ankle-deep.",5.701818181818182,neutral,3.678181818181818,5.183636363636364,11 out of 14,"['find', 'daughter', 'one', 'day', 'apartment', 'wall', 'pour', 'water', 'entire', 'apartment', 'flood']","['yoshimi', 'find', 'missing', 'daughter', 'one', 'day', 'apartment', 'upstairs', 'wall', 'pour', 'water', 'entire', 'apartment', 'flood']"
2166,"During the construction of a military supply road like the Burma Road and Ledo Road, the project is sabotaged by an English nobleman who is a Nazi agent.",5.34909090909091,neutral,4.160909090909091,5.766363636363637,11 out of 15,"['construction', 'military', 'supply', 'road', 'like', 'road', 'road', 'project', 'sabotage', 'nobleman', 'agent']","['construction', 'military', 'supply', 'road', 'like', 'burma', 'road', 'ledo', 'road', 'project', 'sabotage', 'english', 'nobleman', 'nazi', 'agent']"
2167,"John Lattimer , an agent for the gun makers, has supplied the Cheyenne Indians with repeating rifles, which enable them to kill half of the troopers at a United States Cavalry outpost.",4.714166666666666,neutral,4.556666666666667,5.3425,12 out of 18,"['agent', 'gun', 'maker', 'supply', 'repeat', 'rifle', 'enable', 'kill', 'trooper', 'state', 'cavalry', 'outpost']","['john', 'lattimer', 'agent', 'gun', 'maker', 'supply', 'cheyenne', 'indian', 'repeat', 'rifle', 'enable', 'kill', 'half', 'trooper', 'united', 'state', 'cavalry', 'outpost']"
2168,"At the climax, several FBI agents and local police arrive at the Barkers' farmhouse hideout and a huge shootout ensues between the authorities and the surviving members of the gang.",5.403846153846154,neutral,4.877692307692308,5.53,13 out of 17,"['climax', 'agent', 'local', 'police', 'arrive', 'farmhouse', 'hideout', 'huge', 'shootout', 'authority', 'survive', 'member', 'gang']","['climax', 'several', 'fbi', 'agent', 'local', 'police', 'arrive', 'barker', 'farmhouse', 'hideout', 'huge', 'shootout', 'ensue', 'authority', 'survive', 'member', 'gang']"
2169,"Young, inexperienced and without a strong cadre of loyal officials to support him, he tries to juggle affairs both public and private.",5.629090909090909,neutral,4.1045454545454545,5.449090909090909,11 out of 13,"['young', 'inexperienced', 'strong', 'loyal', 'official', 'support', 'try', 'juggle', 'affair', 'public', 'private']","['young', 'inexperienced', 'without', 'strong', 'cadre', 'loyal', 'official', 'support', 'try', 'juggle', 'affair', 'public', 'private']"
2170,"Walter attempts to get Frankie out using a knife, but accidentally kills the cat when he sticks the knife into his wall.",5.002222222222223,neutral,4.504444444444444,5.114444444444445,9 out of 12,"['attempt', 'get', 'use', 'knife', 'kill', 'cat', 'stick', 'knife', 'wall']","['walter', 'attempt', 'get', 'frankie', 'use', 'knife', 'accidentally', 'kill', 'cat', 'stick', 'knife', 'wall']"
2171,"Princess Daisy tells the story of a young girl who is sent to England to live with her father, Prince Valenski, after her mother's death in a car crash.",6.18,positive,4.420714285714286,5.2507142857142854,14 out of 16,"['princess', 'daisy', 'tell', 'story', 'young', 'girl', 'send', 'live', 'father', 'prince', 'mother', 'death', 'car', 'crash']","['princess', 'daisy', 'tell', 'story', 'young', 'girl', 'send', 'england', 'live', 'father', 'prince', 'valenski', 'mother', 'death', 'car', 'crash']"
2172,"Following their quest for the hidden diamonds, both father and son learn a lesson about reconciliation and the price of growing older.",6.086,positive,4.2139999999999995,5.686,10 out of 12,"['follow', 'quest', 'diamond', 'father', 'son', 'learn', 'lesson', 'reconciliation', 'price', 'grow']","['follow', 'quest', 'hidden', 'diamond', 'father', 'son', 'learn', 'lesson', 'reconciliation', 'price', 'grow', 'older']"
2173,"Evil land baron, Daffy, who isn't particularly fond of beggars, suddenly appears and angrily whips the mice for ""starving on his property.""",4.116,neutral,4.41,4.611,10 out of 14,"['evil', 'land', 'baron', 'neg-fond', 'beggar', 'appear', 'whip', 'mouse', 'starve', 'property']","['evil', 'land', 'baron', 'daffy', 'particularly', 'fond', 'beggar', 'suddenly', 'appear', 'angrily', 'whip', 'mouse', 'starve', 'property']"
2174,"As Phoebe tells the story about the killings of the previous film at Camp Arawak, her head counselor Angela appears and forces her to go back to the cabin.",5.4253846153846155,neutral,4.031538461538461,5.293846153846154,13 out of 16,"['tell', 'story', 'killing', 'previous', 'film', 'camp', 'head', 'counselor', 'appear', 'force', 'go', 'back', 'cabin']","['phoebe', 'tell', 'story', 'killing', 'previous', 'film', 'camp', 'arawak', 'head', 'counselor', 'angela', 'appear', 'force', 'go', 'back', 'cabin']"
2175,"As Bugs walks away from the castle, the dragon sneezes again, and the tower Sam and the dragon are in takes off like a rocket, flying towards the moon .",5.863333333333333,neutral,4.656666666666666,5.276666666666666,12 out of 15,"['bug', 'walk', 'castle', 'dragon', 'sneeze', 'tower', 'dragon', 'take', 'like', 'rocket', 'fly', 'moon']","['bug', 'walk', 'away', 'castle', 'dragon', 'sneeze', 'tower', 'sam', 'dragon', 'take', 'like', 'rocket', 'fly', 'towards', 'moon']"
2176,"When he buys the dress shop for Minnie where Colleen works as a bookkeeper, a scandal is soon followed.",5.458571428571428,neutral,4.445714285714286,5.707142857142857,7 out of 10,"['buy', 'dress', 'shop', 'work', 'bookkeeper', 'scandal', 'follow']","['buy', 'dress', 'shop', 'minnie', 'colleen', 'work', 'bookkeeper', 'scandal', 'soon', 'follow']"
2177,"He gets selected once again to play in the major international cricket tournament, he earns himself an injury whilst playing but vows to still play no matter his health.",5.800714285714285,neutral,4.373571428571428,5.348571428571429,14 out of 16,"['get', 'select', 'play', 'major', 'international', 'cricket', 'tournament', 'earn', 'injury', 'play', 'vow', 'play', 'neg-matter', 'neg-health']","['get', 'select', 'play', 'major', 'international', 'cricket', 'tournament', 'earn', 'injury', 'whilst', 'play', 'vow', 'still', 'play', 'matter', 'health']"
2178,"A few days before his release, his younger brother visits him and tells him that their mother has returned, who has found work in Italy and will take the younger brother there.",6.09,positive,4.116363636363636,5.626363636363636,11 out of 14,"['day', 'release', 'brother', 'visit', 'tell', 'mother', 'return', 'find', 'work', 'take', 'brother']","['day', 'release', 'younger', 'brother', 'visit', 'tell', 'mother', 'return', 'find', 'work', 'italy', 'take', 'younger', 'brother']"
2179,"He slowly starts remembering that he has seen Vandana somewhere, although Vandana wants to hide the truth as she feels Suraj may be embarrassed upon realizing his parent's background and history.",5.899230769230769,neutral,3.9753846153846153,5.613076923076923,13 out of 20,"['start', 'remember', 'see', 'want', 'hide', 'truth', 'feel', 'may', 'embarrass', 'realize', 'parent', 'background', 'history']","['slowly', 'start', 'remember', 'see', 'vandana', 'somewhere', 'although', 'vandana', 'want', 'hide', 'truth', 'feel', 'suraj', 'may', 'embarrass', 'upon', 'realize', 'parent', 'background', 'history']"
2180,"The home belongs to a man whom Tan had a homosexual relationship with, but since the man is married to a woman and has a family, he must keep the relationship secret.",6.407857142857143,positive,4.154285714285714,5.597857142857143,14 out of 15,"['home', 'belong', 'man', 'tan', 'homosexual', 'relationship', 'man', 'marry', 'woman', 'family', 'must', 'keep', 'relationship', 'secret']","['home', 'belong', 'man', 'tan', 'homosexual', 'relationship', 'since', 'man', 'marry', 'woman', 'family', 'must', 'keep', 'relationship', 'secret']"
2181,"We see the animals in the zoo, the two police chiefs arrive, and direct police control of an unseen riot.",5.4799999999999995,neutral,4.7375,5.126666666666667,12 out of 12,"['see', 'animal', 'zoo', 'two', 'police', 'chief', 'arrive', 'direct', 'police', 'control', 'unseen', 'riot']","['see', 'animal', 'zoo', 'two', 'police', 'chief', 'arrive', 'direct', 'police', 'control', 'unseen', 'riot']"
2182,"He follows a legend about a mysterious White Queen, but his path is full of difficulties, by an inhospitable jungle, and the man who will lose the fortune if the girl is found alive...",5.5925,neutral,4.55375,5.37875,16 out of 16,"['follow', 'legend', 'mysterious', 'white', 'queen', 'path', 'full', 'difficulty', 'inhospitable', 'jungle', 'man', 'lose', 'fortune', 'girl', 'find', 'alive']","['follow', 'legend', 'mysterious', 'white', 'queen', 'path', 'full', 'difficulty', 'inhospitable', 'jungle', 'man', 'lose', 'fortune', 'girl', 'find', 'alive']"
2183,"The coming of war precludes Alec continuing his medical career, and as a pilot in the highly-specialized PBY flying boats that harass the Japanese fleets, he is particularly successful until his last mission.",5.4775,neutral,4.725833333333333,5.435,12 out of 18,"['come', 'war', 'continue', 'medical', 'career', 'pilot', 'fly', 'boat', 'harass', 'fleet', 'successful', 'mission']","['come', 'war', 'preclude', 'alec', 'continue', 'medical', 'career', 'pilot', 'pby', 'fly', 'boat', 'harass', 'japanese', 'fleet', 'particularly', 'successful', 'last', 'mission']"
2184,"This causes them to take over a cell block, take as hostages three of the prison's personal and requests a retrial.",4.486363636363636,neutral,4.39,4.788181818181818,11 out of 11,"['cause', 'take', 'cell', 'block', 'take', 'hostage', 'three', 'prison', 'personal', 'request', 'retrial']","['cause', 'take', 'cell', 'block', 'take', 'hostage', 'three', 'prison', 'personal', 'request', 'retrial']"
2185,"Cheyenne Harry and some of his friends are mysteriously kidnapped and taken to a desert island, which turns out to be teeming with energetic native women.",5.811111111111111,neutral,4.286666666666666,5.371111111111111,9 out of 13,"['friend', 'kidnap', 'take', 'desert', 'island', 'turn', 'energetic', 'native', 'woman']","['cheyenne', 'harry', 'friend', 'mysteriously', 'kidnap', 'take', 'desert', 'island', 'turn', 'teem', 'energetic', 'native', 'woman']"
2186,He was perpetually being spiteful of love as his own love history was not nearly so beautiful.,5.4559999999999995,neutral,4.62,5.12,5 out of 7,"['spiteful', 'love', 'love', 'history', 'neg-beautiful']","['perpetually', 'spiteful', 'love', 'love', 'history', 'nearly', 'beautiful']"
2187,Yogesh realised he couldn’t see so many girls at once so he decides that he will see one girl from each raashee after reading a book about raashee's the previous night.,6.441,positive,3.802,5.724,10 out of 16,"['see', 'girl', 'decide', 'see', 'one', 'girl', 'read', 'book', 'previous', 'night']","['yogesh', 'realise', 'could', 'see', 'many', 'girl', 'decide', 'see', 'one', 'girl', 'raashee', 'read', 'book', 'raashee', 'previous', 'night']"
2188,"Victor, a seventy-six year old physics professor traveling by chauffeured car to give a university lecture, decides to visit his boyhood home.",6.133333333333334,positive,3.9541666666666666,5.59,12 out of 15,"['year', 'old', 'professor', 'travel', 'car', 'give', 'university', 'lecture', 'decide', 'visit', 'boyhood', 'home']","['victor', 'year', 'old', 'physic', 'professor', 'travel', 'chauffeured', 'car', 'give', 'university', 'lecture', 'decide', 'visit', 'boyhood', 'home']"
2189,But Meena never see any sign of Parthiban loving her thus she accept to marry the villain son to get back Parthiban taxi and settle her debt.,5.285454545454545,neutral,4.011818181818182,5.156363636363636,11 out of 17,"['see', 'sign', 'accept', 'marry', 'villain', 'son', 'get', 'back', 'taxi', 'settle', 'debt']","['meena', 'never', 'see', 'sign', 'parthiban', 'loving', 'thus', 'accept', 'marry', 'villain', 'son', 'get', 'back', 'parthiban', 'taxi', 'settle', 'debt']"
2190,He made it without knowing his brakes and his factory was about to be robbed.,4.972,neutral,3.854,5.266,5 out of 6,"['make', 'know', 'brake', 'factory', 'rob']","['make', 'without', 'know', 'brake', 'factory', 'rob']"
2191,"The egg, actually a mass of hundreds of eggs, splits up and starts growing when exposed to water, hatching into large dragonfly larva called Meganulon that come out of the sewer to feed.",5.43375,neutral,4.05125,5.319375,16 out of 19,"['egg', 'mass', 'hundred', 'egg', 'split', 'start', 'grow', 'expose', 'water', 'hatch', 'large', 'dragonfly', 'call', 'come', 'sewer', 'fee']","['egg', 'actually', 'mass', 'hundred', 'egg', 'split', 'start', 'grow', 'expose', 'water', 'hatch', 'large', 'dragonfly', 'larva', 'call', 'meganulon', 'come', 'sewer', 'fee']"
2192,"While the children rode the carousel, they began reaching for a brass ring spinning next to the carousel; the carousel spins around the moon and bats fly out past the riders.",6.003125,positive,4.233125,5.44625,16 out of 18,"['child', 'ride', 'carousel', 'begin', 'reach', 'brass', 'ring', 'spin', 'carousel', 'carousel', 'spin', 'moon', 'bat', 'fly', 'past', 'rider']","['child', 'ride', 'carousel', 'begin', 'reach', 'brass', 'ring', 'spin', 'next', 'carousel', 'carousel', 'spin', 'around', 'moon', 'bat', 'fly', 'past', 'rider']"
2193,"The film tells the story of Tiger, a student of Bruce Lee, who comes to Hong Kong in search of answers regarding the mysterious death of his master.",5.661666666666666,neutral,4.289166666666667,5.270833333333333,12 out of 16,"['film', 'tell', 'story', 'tiger', 'student', 'come', 'search', 'answer', 'regard', 'mysterious', 'death', 'master']","['film', 'tell', 'story', 'tiger', 'student', 'bruce', 'lee', 'come', 'hong', 'kong', 'search', 'answer', 'regard', 'mysterious', 'death', 'master']"
2194,Bhola watches a marriage ceremony on the road and he imagines the bride to be his sister and sings the same song which he sung in the village.,6.774545454545454,positive,4.089090909090909,6.184545454545455,11 out of 12,"['watch', 'marriage', 'ceremony', 'road', 'imagine', 'bride', 'sister', 'sing', 'song', 'sing', 'village']","['bhola', 'watch', 'marriage', 'ceremony', 'road', 'imagine', 'bride', 'sister', 'sing', 'song', 'sing', 'village']"
2195,"Abu Zayd al-Hilali's son and wife escape and years later, after his son has grown into a powerful and idealistic man, a battle between the two tribes starts.",6.022307692307693,positive,4.319230769230769,5.538461538461538,13 out of 16,"['son', 'wife', 'escape', 'year', 'son', 'grow', 'powerful', 'idealistic', 'man', 'battle', 'two', 'tribe', 'start']","['abu', 'zayd', 'son', 'wife', 'escape', 'year', 'later', 'son', 'grow', 'powerful', 'idealistic', 'man', 'battle', 'two', 'tribe', 'start']"
2196,"Instead he sat in a bar, flirting with a young woman named Lisa, while an elderly john named Shelton repeatedly struck Bobbie with a cane.",5.452,neutral,3.887,5.172,10 out of 16,"['sit', 'bar', 'flirt', 'young', 'woman', 'name', 'elderly', 'name', 'strike', 'cane']","['instead', 'sit', 'bar', 'flirt', 'young', 'woman', 'name', 'lisa', 'elderly', 'john', 'name', 'shelton', 'repeatedly', 'strike', 'bobbie', 'cane']"
2197,"Upon getting bail from the court, Shekhar's lawyer tells him that he will not be able to fight his case because he is a corporate lawyer.",4.353,neutral,4.56,4.532,10 out of 12,"['get', 'bail', 'court', 'lawyer', 'tell', 'neg-able', 'fight', 'case', 'corporate', 'lawyer']","['upon', 'get', 'bail', 'court', 'shekhar', 'lawyer', 'tell', 'able', 'fight', 'case', 'corporate', 'lawyer']"
2198,Betty's upstair's neighbor Grampy saves the day by using his crazy inventions to turn the apartment into a circus.,5.884444444444444,neutral,4.335555555555556,5.4511111111111115,9 out of 12,"['neighbor', 'save', 'day', 'use', 'crazy', 'invention', 'turn', 'apartment', 'circus']","['betty', 'upstair', 'neighbor', 'grampy', 'save', 'day', 'use', 'crazy', 'invention', 'turn', 'apartment', 'circus']"
2199,"He tries in his own way to bring about some change, even succeeding to the point of dissuading the village elders from moving the local school to smaller and far-away premises.",5.657692307692308,neutral,3.993846153846154,5.531538461538461,13 out of 15,"['try', 'way', 'bring', 'change', 'succeed', 'point', 'dissuade', 'village', 'elder', 'move', 'local', 'school', 'premise']","['try', 'way', 'bring', 'change', 'even', 'succeed', 'point', 'dissuade', 'village', 'elder', 'move', 'local', 'school', 'smaller', 'premise']"
2200,"Tom moves the steak back towards him, and Spike, still sleeping, is entranced by the smell of the steak, following it, all the while with his eyes closed.",5.657272727272727,neutral,3.9545454545454546,5.496363636363636,11 out of 14,"['move', 'steak', 'back', 'spike', 'sleep', 'entrance', 'smell', 'steak', 'follow', 'eye', 'close']","['tom', 'move', 'steak', 'back', 'towards', 'spike', 'still', 'sleep', 'entrance', 'smell', 'steak', 'follow', 'eye', 'close']"
2201,"At the end, both the foreman and the bounty hunters catch up with the two escaped slaves, and the foreman has a change of heart, helping to kill the bounty hunters.",4.888461538461539,neutral,4.413846153846154,5.06,13 out of 15,"['end', 'foreman', 'bounty', 'catch', 'two', 'escape', 'slave', 'foreman', 'change', 'heart', 'help', 'kill', 'bounty']","['end', 'foreman', 'bounty', 'hunter', 'catch', 'two', 'escape', 'slave', 'foreman', 'change', 'heart', 'help', 'kill', 'bounty', 'hunter']"
2202,"In the modern big city, he finds a friend and works as a mechanic, during which time he saves a girl from two attempts at her life.",6.195384615384615,positive,4.501538461538462,5.5661538461538465,13 out of 13,"['modern', 'big', 'city', 'find', 'friend', 'work', 'mechanic', 'time', 'save', 'girl', 'two', 'attempt', 'life']","['modern', 'big', 'city', 'find', 'friend', 'work', 'mechanic', 'time', 'save', 'girl', 'two', 'attempt', 'life']"
2203,"Jekyll accidentally creates a white powder which, when inhaled through the nose, temporarily turns him into a completely uninhibited sex maniac who calls himself Mister Hyde.",5.758,neutral,4.325,5.555,10 out of 16,"['create', 'white', 'powder', 'inhale', 'nose', 'turn', 'sex', 'maniac', 'call', 'mister']","['jekyll', 'accidentally', 'create', 'white', 'powder', 'inhale', 'nose', 'temporarily', 'turn', 'completely', 'uninhibited', 'sex', 'maniac', 'call', 'mister', 'hyde']"
2204,Gangreen has created a tomato transformation chamber by which he can turn ordinary tomatoes into replicas of men and women.,5.924444444444444,neutral,3.933333333333333,5.711111111111111,9 out of 11,"['create', 'tomato', 'transformation', 'chamber', 'turn', 'ordinary', 'tomato', 'replica', 'woman']","['gangreen', 'create', 'tomato', 'transformation', 'chamber', 'turn', 'ordinary', 'tomato', 'replica', 'men', 'woman']"
2205,"Masha, though married, yearns for the sophisticated life and begins a dalliance with Vershinin, an army officer with a sick and suicidal wife.",5.3180000000000005,neutral,4.548,4.928,10 out of 14,"['marry', 'yearn', 'sophisticated', 'life', 'begin', 'army', 'officer', 'sick', 'suicidal', 'wife']","['masha', 'though', 'marry', 'yearn', 'sophisticated', 'life', 'begin', 'dalliance', 'vershinin', 'army', 'officer', 'sick', 'suicidal', 'wife']"
2206,"If Sabrina cannot open a mysterious antique gold locket and release the power trapped within, her Aunt Sophia will be lost forever.",5.33,neutral,4.632,5.085,10 out of 14,"['neg-open', 'neg-mysterious', 'antique', 'gold', 'locket', 'release', 'power', 'trap', 'aunt', 'lose']","['sabrina', 'open', 'mysterious', 'antique', 'gold', 'locket', 'release', 'power', 'trap', 'within', 'aunt', 'sophia', 'lose', 'forever']"
2207,"A mad scientist is implanting control devices into the skulls of gorillas, plotting to take control of the world by using similar devices on powerful politicians.",4.871875,neutral,4.468125,5.29125,16 out of 16,"['mad', 'scientist', 'implant', 'control', 'device', 'skull', 'gorilla', 'plot', 'take', 'control', 'world', 'use', 'similar', 'device', 'powerful', 'politician']","['mad', 'scientist', 'implant', 'control', 'device', 'skull', 'gorilla', 'plot', 'take', 'control', 'world', 'use', 'similar', 'device', 'powerful', 'politician']"
2208,Palmer and Ben recruit three gun men to help them and their mission is successful but when they go to get their payment they are trapped by treacherous officials.,5.344166666666666,neutral,4.845833333333333,5.365,12 out of 15,"['recruit', 'three', 'gun', 'help', 'mission', 'successful', 'go', 'get', 'payment', 'trap', 'treacherous', 'official']","['palmer', 'ben', 'recruit', 'three', 'gun', 'men', 'help', 'mission', 'successful', 'go', 'get', 'payment', 'trap', 'treacherous', 'official']"
2209,He has to solve the case and deal with his feelings for his ex-girlfriend Angie while also dealing with the rock star's porn star girlfriend .,6.279999999999999,positive,4.6579999999999995,5.724,10 out of 12,"['solve', 'case', 'deal', 'feeling', 'deal', 'rock', 'star', 'porn', 'star', 'girlfriend']","['solve', 'case', 'deal', 'feeling', 'angie', 'also', 'deal', 'rock', 'star', 'porn', 'star', 'girlfriend']"
2210,"Simon struggles to get his work recognized, and it is often dismissed as pornographic tat, but Henry continues to push and inspire Simon into getting the poem published.",5.555833333333333,neutral,4.381666666666667,5.798333333333334,12 out of 17,"['struggle', 'get', 'work', 'recognize', 'dismiss', 'pornographic', 'continue', 'push', 'inspire', 'get', 'poem', 'publish']","['simon', 'struggle', 'get', 'work', 'recognize', 'often', 'dismiss', 'pornographic', 'tat', 'henry', 'continue', 'push', 'inspire', 'simon', 'get', 'poem', 'publish']"
2211,"Indifferent even to the prospects of inheriting his father’s estate, Swanson whittles away his days with a group of aging Brooklyn hipsters, engaging in acts of recreational cruelty and pacified boredom.",5.525333333333333,neutral,3.8233333333333333,5.168,15 out of 20,"['indifferent', 'prospect', 'inherit', 'father', 'estate', 'whittle', 'day', 'group', 'age', 'engage', 'act', 'recreational', 'cruelty', 'pacify', 'boredom']","['indifferent', 'even', 'prospect', 'inherit', 'father', 'estate', 'swanson', 'whittle', 'away', 'day', 'group', 'age', 'brooklyn', 'hipster', 'engage', 'act', 'recreational', 'cruelty', 'pacify', 'boredom']"
2212,"Before regressing back into statue form, Nāga tells Krishna to hide his statue and scroll someplace where nobody will ever find it.",5.53,neutral,3.355,5.43,8 out of 14,"['back', 'statue', 'form', 'tell', 'hide', 'statue', 'scroll', 'find']","['regress', 'back', 'statue', 'form', 'nāga', 'tell', 'krishna', 'hide', 'statue', 'scroll', 'someplace', 'nobody', 'ever', 'find']"
2213,Alexander believes that if he is able to assist a military junta in the takeover of a small country that he can use that country as a base for world conquest.,5.7924999999999995,neutral,4.113333333333333,5.8741666666666665,12 out of 14,"['believe', 'able', 'assist', 'military', 'takeover', 'small', 'country', 'use', 'country', 'base', 'world', 'conquest']","['alexander', 'believe', 'able', 'assist', 'military', 'junta', 'takeover', 'small', 'country', 'use', 'country', 'base', 'world', 'conquest']"
2214,"As the five leave the small kingdom with Maggie now back in Leslie's car, it becomes a straight road race to Paris.",5.702222222222222,neutral,3.858888888888889,5.641111111111111,9 out of 13,"['five', 'leave', 'small', 'kingdom', 'back', 'car', 'become', 'road', 'race']","['five', 'leave', 'small', 'kingdom', 'maggie', 'back', 'leslie', 'car', 'become', 'straight', 'road', 'race', 'paris']"
2215,"Manucci figures out the puzzle, but not before The Seven-Ups splinter from the fallout of the film's events, and Manucci's life is placed in jeopardy.",5.17,neutral,4.408888888888889,5.364444444444445,9 out of 11,"['figure', 'puzzle', 'splinter', 'fallout', 'film', 'event', 'life', 'place', 'jeopardy']","['manucci', 'figure', 'puzzle', 'splinter', 'fallout', 'film', 'event', 'manucci', 'life', 'place', 'jeopardy']"
2216,"As the war between England and France intensifies, our heroine uses her influence to persuade the Duke to sign a treaty with England, thereby helping to bring about the downfall of Napoleon .",4.9809090909090905,neutral,4.365454545454545,5.255454545454546,11 out of 17,"['war', 'heroine', 'use', 'influence', 'persuade', 'duke', 'sign', 'treaty', 'help', 'bring', 'downfall']","['war', 'england', 'france', 'intensify', 'heroine', 'use', 'influence', 'persuade', 'duke', 'sign', 'treaty', 'england', 'thereby', 'help', 'bring', 'downfall', 'napoleon']"
2217,The news of Murugan's love spreads and reaches her family members.,6.251666666666667,positive,4.215,5.8933333333333335,6 out of 7,"['news', 'love', 'spread', 'reach', 'family', 'member']","['news', 'murugan', 'love', 'spread', 'reach', 'family', 'member']"
2218,"Business is on the upswing, but then the local crime boss, Roscoe ([[Friend , and his enforcer, T-Lay , have a deal go sour and blame Black and Blue.",5.098181818181819,neutral,4.315454545454545,5.218181818181818,11 out of 14,"['business', 'local', 'crime', 'friend', 'enforcer', 'deal', 'go', 'sour', 'blame', 'black', 'blue']","['business', 'upswing', 'local', 'crime', 'bos', 'roscoe', 'friend', 'enforcer', 'deal', 'go', 'sour', 'blame', 'black', 'blue']"
